"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","582,846","578,405","540,526","25,079","798","2,057","64","1,533","8,348","49","8,299","4,441","2,768","131","0","0","0","1,473","69","69","0"
"Congressional District 1 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,529","642,712","573,023","39,066","1,535","10,956","420","3,009","14,703","205","14,498","72,817","48,759","1,311","840","0","120","14,467","7,320","3,226","4,094"
"Congressional District 2 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,806","711,098","619,643","33,631","2,725","34,687","304","1,468","18,640","554","18,086","50,708","31,611","854","355","145","226","13,944","3,573","1,935","1,638"
"Congressional District 3 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,944","701,501","661,462","8,405","3,364","14,446","2,068","790","10,966","163","10,803","19,443","11,990","518","164","121","16","4,876","1,758","810","948"
"Congressional District 4 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,971","585,226","296,329","235,227","2,928","29,811","0","2,215","18,716","1,392","17,324","123,745","62,160","3,958","768","205","92","46,819","9,743","6,162","3,581"
"Congressional District 5 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,386","687,800","633,425","17,692","1,742","22,254","442","310","11,935","165","11,770","42,586","29,270","753","254","373","57","9,557","2,322","1,579","743"
"Congressional District 6 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,060","682,193","637,367","12,462","2,410","17,519","309","533","11,593","546","11,047","32,867","21,920","215","126","92","8","8,201","2,305","1,406","899"
"Congressional District 7 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,385","693,915","650,338","5,018","13,789","11,903","12","579","12,276","63","12,213","16,470","11,144","117","537","0","10","3,443","1,219","596","623"
"Congressional District 8 (115th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,402","693,191","634,728","10,813","16,171","17,007","67","456","13,949","653","13,296","39,211","19,007","295","1,553","11","26","16,100","2,219","1,058","1,161"
"Congressional District (at Large) (115th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","579,315","521,193","486,586","5,154","12,341","4,586","0","223","12,303","152","12,151","58,122","41,828","612","1,603","246","8","9,778","4,047","2,095","1,952"
"Resident Commissioner District (at Large) (115th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,337,177","30,717","23,379","2,454","77","1,498","0","1,469","1,840","43","1,797","3,306,460","2,187,349","401,205","7,857","3,926","0","532,145","173,978","17,120","156,858"
