"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 11 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,583","663,381","371,874","70,020","313","169,211","391","6,415","45,157","6,803","38,354","120,202","11,348","2,610","2,814","257","0","47,146","56,027","50,844","5,183"
"Congressional District 1 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,950","699,927","444,022","18,241","3,576","178,221","1,932","4,846","49,089","8,869","40,220","87,023","18,078","1,300","1,110","1,426","404","30,303","34,402","28,708","5,694"
"Congressional District 2 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,299","686,499","535,212","22,681","7,376","59,940","4,747","4,645","51,898","12,250","39,648","94,800","21,468","401","3,951","228","89","43,082","25,581","21,453","4,128"
"Congressional District 3 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,906","698,182","590,270","12,772","3,195","28,729","6,371","6,517","50,328","7,880","42,448","94,724","25,142","475","1,928","399","0","31,858","34,922","29,970","4,952"
"Congressional District 4 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,057","459,980","388,268","9,724","12,462","13,294","776","5,891","29,565","8,964","20,601","326,077","43,949","536","8,559","1,297","21","117,014","154,701","147,918","6,783"
"Congressional District 5 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,598","716,045","621,042","13,596","7,877","17,765","4,575","4,653","46,537","9,493","37,044","72,553","19,308","674","2,963","705","61","21,180","27,662","22,570","5,092"
"Congressional District 6 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,859","709,404","565,721","22,902","10,684","35,611","4,840","4,562","65,084","11,973","53,111","76,455","21,094","1,153","5,704","710","13","18,880","28,901","20,390","8,511"
"Congressional District 7 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,546","696,991","478,529","38,620","1,966","111,209","1,901","5,541","59,225","12,027","47,198","76,555","13,510","360","1,725","1,464","0","26,043","33,453","25,507","7,946"
"Congressional District 8 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,099","684,460","504,028","15,702","6,789","90,082","2,914","4,557","60,388","13,433","46,955","93,639","15,867","377","2,204","277","223","29,030","45,661","34,777","10,884"
"Congressional District 9 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,854","653,647","300,616","96,362","1,900","178,826","13,307","3,493","59,143","5,365","53,778","112,207","15,096","2,225","2,686","767","79","51,251","40,103","30,263","9,840"
"Congressional District 10 (118th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,712","665,766","449,848","54,211","6,195","59,119","14,599","5,506","76,288","10,809","65,479","107,946","21,796","3,592","2,223","615","482","27,924","51,314","38,457","12,857"
"Congressional District 1 (118th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","866,374","855,530","787,276","27,504","675","4,869","193","2,695","32,318","4,371","27,947","10,844","4,728","284","87","0","0","1,661","4,084","3,289","795"
"Congressional District 2 (118th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","903,697","876,704","795,673","28,406","833","7,613","0","4,609","39,570","13,478","26,092","26,993","6,407","1,147","183","172","0","7,099","11,985","10,801","1,184"
"Congressional District 1 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,388","633,132","535,012","38,943","930","13,937","541","3,805","39,964","10,026","29,938","97,256","20,951","1,141","3,196","13","116","28,489","43,350","39,639","3,711"
"Congressional District 2 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,345","693,455","587,784","32,750","1,121","37,346","34","5,367","29,053","7,061","21,992","53,890","8,758","619","1,266","309","0","15,335","27,603","24,499","3,104"
"Congressional District 3 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,552","711,782","657,398","7,237","2,417","17,598","266","3,413","23,453","6,641","16,812","27,770","7,018","97","765","10","0","10,455","9,425","7,827","1,598"
"Congressional District 4 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,795","581,323","287,979","221,065","2,815","37,511","22","2,301","29,630","2,416","27,214","138,472","17,022","3,470","4,182","286","41","40,137","73,334","68,044","5,290"
"Congressional District 5 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,152","701,291","641,000","13,088","692","22,447","39","3,376","20,649","5,265","15,384","44,861","12,608","351","577","138","286","8,873","22,028","19,706","2,322"
"Congressional District 6 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,802","694,601","635,368","15,088","2,123","19,444","505","1,856","20,217","4,410","15,807","44,201","9,559","166","1,119","228","0","9,778","23,351","19,275","4,076"
"Congressional District 7 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,209","725,159","667,913","3,272","11,931","11,096","242","1,778","28,927","7,661","21,266","22,050","4,648","0","472","38","81","6,070","10,741","9,135","1,606"
"Congressional District 8 (118th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,712","692,138","621,158","11,343","13,064","18,353","0","1,042","27,178","4,956","22,222","49,574","9,419","1,422","1,798","347","0","16,553","20,035","16,672","3,363"
"Congressional District (at Large) (118th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","584,057","521,258","474,635","3,801","9,334","4,575","96","3,458","25,359","7,197","18,162","62,799","17,493","237","5,003","482","22","16,252","23,310","20,737","2,573"
"Resident Commissioner District (at Large) (118th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,205,691","32,004","19,494","3,692","0","2,526","426","3,937","1,929","411","1,518","3,173,687","742,803","166,232","7,282","1,954","0","1,020,631","1,234,785","1,128,478","106,307"
