"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 5 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,153","682,329","640,077","12,238","1,694","17,420","0","1,220","9,680","283","9,397","40,824","29,297","497","204","119","0","9,090","1,617","678","939"
"Congressional District 6 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,224","682,745","644,260","9,274","2,522","16,076","356","111","10,146","268","9,878","30,479","21,354","329","145","16","0","7,797","838","535","303"
"Congressional District 7 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,263","700,885","660,095","6,033","14,162","10,972","384","334","8,905","48","8,857","14,378","10,377","205","529","9","0","1,876","1,382","318","1,064"
"Congressional District 8 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,600","686,547","633,124","8,689","16,993","15,964","0","939","10,838","406","10,432","34,053","17,236","1,488","947","272","61","10,758","3,291","2,130","1,161"
"Congressional District (at Large) (113th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","582,658","530,922","493,652","7,359","11,878","5,256","185","514","12,078","138","11,940","51,736","34,651","76","1,797","473","0","10,835","3,904","2,211","1,693"
"Resident Commissioner District (at Large) (113th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,615,086","32,898","22,063","2,438","142","1,534","51","850","5,820","60","5,760","3,582,188","2,574,672","278,141","15,800","9,464","35","386,053","318,023","22,425","295,598"
