"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 6 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,000","678,753","642,446","10,224","2,436","15,216","333","101","7,997","85","7,912","29,247","19,536","395","121","91","0","5,954","3,150","2,011","1,139"
"Congressional District 7 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,560","673,380","635,407","3,013","10,981","11,856","275","313","11,535","103","11,432","13,180","10,246","18","218","93","0","1,767","838","443","395"
"Congressional District 8 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,377","680,429","628,803","8,678","18,894","12,983","55","54","10,962","173","10,789","31,948","21,847","842","707","0","0","5,112","3,440","1,236","2,204"
"Congressional District (at Large) (112th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","568,158","516,400","486,070","5,018","10,350","4,575","93","50","10,244","114","10,130","51,758","29,265","61","1,891","258","108","14,779","5,396","1,943","3,453"
"Resident Commissioner District (at Large) (112th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,706,690","38,980","28,436","2,956","134","1,685","0","1,868","3,901","164","3,737","3,667,710","2,511,244","287,127","8,120","7,804","0","359,653","493,762","20,337","473,425"
