"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","719,264","701,490","662,807","7,081","4,118","16,871","76","352","10,185","344","9,841","17,774","10,624","135","423","198","0","5,247","1,147","1,042","105"
"Congressional District 4 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,998","595,933","309,191","237,562","3,062","26,669","130","887","18,432","478","17,954","121,065","68,267","1,984","842","302","195","41,884","7,591","2,800","4,791"
"Congressional District 5 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,853","681,776","632,379","16,285","1,377","18,218","217","227","13,073","700","12,373","42,077","29,727","754","583","400","0","7,370","3,243","1,774","1,469"
"Congressional District 6 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,564","678,678","636,416","11,615","3,037","17,993","122","257","9,238","102","9,136","31,886","26,094","175","466","79","24","3,579","1,469","852","617"
"Congressional District 7 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,049","693,192","650,963","4,566","13,471","11,613","412","350","11,817","41","11,776","15,857","11,697","151","336","58","0","2,286","1,329","652","677"
"Congressional District 8 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,491","690,813","634,248","8,951","17,141","16,634","169","1,615","12,055","10","12,045","36,678","18,895","184","617","106","28","14,052","2,796","2,243","553"
"Congressional District (at Large) (114th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","586,107","528,262","492,659","4,704","12,140","4,885","237","96","13,541","47","13,494","57,845","43,661","23","828","0","23","10,516","2,794","1,677","1,117"
"Resident Commissioner District (at Large) (114th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,474,182","36,794","26,431","3,291","19","2,832","0","2,656","1,565","204","1,361","3,437,388","2,328,733","338,419","10,965","4,432","0","589,458","165,381","17,249","148,132"
