MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad,MedianAge,Hispanic,White,Black,NativeAmerican,Asian,republican_victory,republican_president,midterm,pvi
52786.44,2020,CA,47,34.15,65.85000000000001,38.2,36.0,30.4,6.6,0.2,23.2,False,True,False,-14.21
66606.12,2020,CA,48,44.59,55.41,41.0,21.5,53.2,1.3,0.2,19.5,True,True,False,2.14
63762.3,2020,CA,49,47.16,52.84,39.0,27.8,58.2,2.2,0.5,6.7,False,True,False,-0.82
53161.92,2020,CA,50,30.85,69.14,37.6,32.2,54.5,2.5,0.8,5.7,True,True,False,10.22
41023.08,2020,CA,51,15.72,84.28,33.7,71.3,12.7,6.2,0.4,7.4,False,True,False,-23.27
77429.52,2020,CA,52,60.99,39.0,36.8,14.4,57.0,2.9,0.2,20.6,False,True,False,-8.53
60321.24,2020,CA,53,40.510000000000005,59.49,35.8,33.8,39.3,7.9,0.2,14.5,False,True,False,-15.79
65178.54,2020,CO,1,52.120000000000005,47.88,35.3,27.1,58.1,7.6,0.4,3.4,False,True,False,-22.42
64803.06,2020,CO,2,56.900000000000006,43.09,38.0,11.0,81.4,1.0,0.5,3.5,False,True,False,-9.78
47349.54,2020,CO,3,32.980000000000004,67.01,40.6,25.0,70.2,0.7,1.1,1.1,True,True,False,6.95
59531.22,2020,CO,4,37.2,62.8,38.0,22.4,71.1,1.5,0.5,2.2,True,True,False,13.26
52960.32,2020,CO,5,37.76,62.24,36.3,16.7,70.3,5.4,0.5,2.6,True,True,False,13.93
63201.6,2020,CO,6,44.03,55.97,36.7,21.0,59.6,9.4,0.4,6.1,False,True,False,-2.98
58480.38,2020,CO,7,36.22,63.78,36.3,29.7,62.2,1.7,0.6,3.3,False,True,False,-5.54
64273.86,2020,CT,1,38.56,61.44,40.9,17.2,59.6,14.7,0.3,5.6,False,True,False,-11.22
63328.86,2020,CT,2,35.84,64.15,42.3,9.0,80.7,3.8,0.3,3.7,False,True,False,-1.51
60311.16,2020,CT,3,36.07,63.93,41.3,16.7,63.1,13.6,0.1,4.2,False,True,False,-8.03
75408.48,2020,CT,4,52.6,47.41,40.0,20.8,59.8,11.3,0.0,5.5,False,True,False,-9.05
61436.34,2020,CT,5,36.15,63.85,41.9,20.3,65.3,7.0,0.1,4.2,False,True,False,-1.32
54386.64,2020,DE,0,33.2,66.8,41.4,9.6,61.3,22.0,0.3,3.7,False,True,False,-5.53
45021.06,2020,FL,1,26.950000000000003,73.06,38.8,6.9,72.7,12.7,0.3,2.3,True,True,False,21.61
45648.54,2020,FL,2,24.64,75.37,42.7,6.6,75.9,12.5,0.2,2.0,True,True,False,19.05
46425.96,2020,FL,3,30.05,69.95,37.9,11.4,65.9,16.0,0.3,3.3,True,True,False,9.4
56294.28,2020,FL,4,41.9,58.11,39.3,8.7,73.2,9.6,0.3,4.6,True,True,False,16.41
40556.88,2020,FL,5,20.37,79.63,34.7,9.7,38.7,46.4,0.3,2.3,False,True,False,-12.03
41476.68,2020,FL,6,24.79,75.2,48.2,13.4,71.8,10.6,0.2,1.8,True,True,False,8.69
51350.04,2020,FL,7,41.120000000000005,58.88,36.9,26.7,54.8,10.4,0.2,5.1,False,True,False,-1.54
45401.58,2020,FL,8,30.49,69.51,48.3,11.8,73.4,8.7,0.2,2.2,True,True,False,11.25
40369.14,2020,FL,9,25.65,74.36,38.0,44.0,39.2,11.4,0.2,2.9,False,True,False,-5.14
42832.44,2020,FL,10,32.57,67.43,36.1,28.5,34.4,28.1,0.1,5.2,False,True,False,-11.92
39301.92,2020,FL,11,23.45,76.54,56.0,11.8,77.1,7.2,0.4,1.4,True,True,False,16.24
50652.0,2020,FL,12,28.37,71.63999999999999,46.5,14.0,75.0,5.2,0.2,3.0,True,True,False,9.52
48637.26,2020,FL,13,33.01,67.0,47.8,10.8,70.8,11.7,0.2,3.4,False,True,False,-1.28
49274.82,2020,FL,14,38.47,61.52,36.4,32.9,42.9,17.0,0.1,4.3,False,True,False,-7.83
45341.1,2020,FL,15,25.76,74.25,39.4,23.8,56.7,13.3,0.4,3.1,True,True,False,5.87
47393.64,2020,FL,16,33.1,66.9,48.3,17.7,68.6,9.3,0.2,2.2,True,True,False,6.58
39846.24,2020,FL,17,22.97,77.02999999999999,52.7,16.8,72.6,7.3,0.3,1.3,True,True,False,13.83
48796.02,2020,FL,18,32.31,67.68,48.1,17.5,65.2,12.0,0.2,2.3,True,True,False,5.34
45727.92,2020,FL,19,33.81,66.19,52.0,20.5,68.7,7.5,0.1,1.9,True,True,False,12.59
39832.38,2020,FL,20,20.84,79.16,36.9,26.8,16.4,51.8,0.1,2.5,False,True,False,-30.57
46588.5,2020,FL,21,37.07,62.93000000000001,47.0,25.4,53.8,15.6,0.1,2.7,False,True,False,-8.88
52185.42,2020,FL,22,41.6,58.400000000000006,45.8,23.2,56.4,14.4,0.1,3.4,False,True,False,-6.38
52476.48,2020,FL,23,40.65,59.35000000000001,41.8,40.1,37.8,14.3,0.3,4.8,False,True,False,-11.65
37415.7,2020,FL,24,20.36,79.63999999999999,37.3,42.4,10.2,44.7,0.2,1.1,False,True,False,-33.33
40109.58,2020,FL,25,26.88,73.11,42.8,76.0,19.1,3.4,0.1,1.1,True,True,False,3.28
44014.32,2020,FL,26,28.51,71.49000000000001,40.3,72.4,15.3,10.0,0.0,1.3,True,True,False,-6.39
47079.9,2020,FL,27,41.12,58.88,42.1,70.8,21.2,4.6,0.0,2.3,True,True,False,-7.1
45261.72,2020,GA,1,26.29,73.71,36.6,7.0,58.3,30.4,0.3,1.7,True,True,False,8.94
39299.4,2020,GA,2,18.43,81.57,37.3,5.2,39.3,52.5,0.2,1.0,False,True,False,-5.39
52148.88,2020,GA,3,26.04,73.96999999999998,38.9,6.0,64.4,25.2,0.2,2.0,True,True,False,17.68
45904.32,2020,GA,4,30.74,69.25,36.5,10.2,21.9,60.4,0.3,4.6,False,True,False,-25.12
57622.32,2020,GA,5,47.39,52.61,34.0,6.8,30.6,54.7,0.3,5.2,False,True,False,-35.47
78490.44,2020,GA,6,65.13,34.87,39.2,12.2,59.2,13.3,0.3,11.6,False,True,False,4.92
54884.34,2020,GA,7,45.04,54.970000000000006,36.2,20.2,40.4,20.9,0.2,15.8,False,True,False,6.59
45293.22,2020,GA,8,22.69,77.3,37.6,6.9,57.5,31.2,0.4,1.7,True,True,False,15.47
45075.24,2020,GA,9,24.23,75.77,41.3,13.4,76.9,6.4,0.1,1.4,True,True,False,31.21
49977.9,2020,GA,10,29.58,70.41,37.7,5.3,64.3,25.8,0.0,2.4,True,True,False,14.49
59804.64,2020,GA,11,42.84,57.16,37.6,11.5,65.1,17.5,0.1,3.1,True,True,False,15.65
43301.16,2020,GA,12,22.15,77.85,36.0,6.5,54.3,34.0,0.1,1.5,True,True,False,9.02
50643.18,2020,GA,13,29.65,70.36,35.0,11.9,22.4,60.5,0.1,2.6,False,True,False,-20.7
45307.08,2020,GA,14,18.44,81.56,38.3,12.2,75.1,8.6,0.1,1.0,True,True,False,27.84
59500.98,2020,HI,1,36.71,63.28,39.1,9.1,14.9,2.3,0.1,49.8,False,True,False,-16.86
52467.66,2020,HI,2,30.32,69.68,40.0,12.3,28.4,1.2,0.3,25.9,False,True,False,-17.5
46093.32,2020,ID,1,27.18,72.83,38.8,11.5,82.7,0.8,1.1,1.2,True,True,False,21.67
45719.1,2020,ID,2,30.58,69.42,34.6,14.3,80.3,0.5,0.9,1.6,True,True,False,16.3
52261.02,2020,IL,1,31.33,68.68,38.8,11.1,34.4,50.0,0.1,2.6,False,True,False,-26.81
47906.46,2020,IL,2,23.27,76.72,37.9,16.0,25.5,55.6,0.1,0.7,False,True,False,-29.24
58407.3,2020,IL,3,31.21,68.78,40.0,32.3,56.6,5.1,0.0,4.7,False,True,False,-6.53
46837.98,2020,IL,4,27.76,72.24000000000001,34.0,67.1,23.2,3.7,0.0,4.3,False,True,False,-33.95
76222.44,2020,IL,5,56.77,43.22,35.8,21.9,65.9,2.8,0.1,6.8,False,True,False,-21.56
77089.32,2020,IL,6,53.16,46.83,42.1,11.7,74.1,2.1,0.1,9.5,False,True,False,-0.39
65521.26,2020,IL,7,44.88,55.11,35.1,17.3,30.6,42.0,0.0,7.6,False,True,False,-38.53
55039.32,2020,IL,8,34.99,65.01,37.3,28.0,49.9,6.3,0.1,13.4,False,True,False,-9.41
64097.46,2020,IL,9,55.75,44.25,40.3,11.2,62.1,9.2,0.1,14.5,False,True,False,-20.54
60040.26,2020,IL,10,44.21,55.78,38.7,25.1,54.4,6.9,0.2,10.9,False,True,False,-12.4
58344.3,2020,IL,11,37.53,62.46,37.2,28.1,50.5,11.3,0.0,7.9,False,True,False,-10.18
46895.94,2020,IL,12,23.880000000000003,76.12,40.4,3.4,75.6,16.6,0.3,1.3,True,True,False,6.99
51925.86,2020,IL,13,31.26,68.74,36.8,4.0,77.6,11.7,0.1,4.0,True,True,False,3.47
65925.72,2020,IL,14,42.620000000000005,57.370000000000005,39.8,12.0,77.7,2.8,0.0,5.3,False,True,False,4.19
48147.12,2020,IL,15,20.89,79.1,41.4,2.8,90.3,4.6,0.2,0.7,True,True,False,23.37
51986.34,2020,IL,16,23.46,76.53,41.2,10.6,82.2,3.8,0.1,1.6,True,True,False,9.14
44455.32,2020,IL,17,20.200000000000003,79.79,40.7,9.6,74.8,12.0,0.2,1.0,False,True,False,-0.53
53711.28,2020,IL,18,33.58,66.42,40.7,2.9,88.1,3.8,0.1,2.9,True,True,False,15.27
51841.44,2020,IN,1,23.18,76.82,39.9,16.3,62.2,18.3,0.3,1.5,False,True,False,-6.61
46176.48,2020,IN,2,22.52,77.48,38.2,10.2,78.4,6.8,0.3,1.5,True,True,False,12.19
49434.84,2020,IN,3,24.51,75.49,37.4,6.3,82.4,5.9,0.2,2.6,True,True,False,18.52
50600.34,2020,IN,4,26.56,73.44,36.7,6.3,83.5,4.6,0.2,3.3,True,True,False,17.93
62858.88,2020,IN,5,47.86,52.14,38.3,5.1,80.4,8.4,0.2,3.8,True,True,False,8.15
49757.4,2020,IN,6,21.59,78.41,40.5,3.1,90.6,2.0,0.1,1.7,True,True,False,20.2
44811.9,2020,IN,7,24.97,75.02000000000001,33.9,11.5,50.5,30.4,0.2,4.2,False,True,False,-11.18
46645.2,2020,IN,8,22.14,77.86,40.3,2.7,89.6,4.4,0.1,1.1,True,True,False,16.96
49349.16,2020,IN,9,27.130000000000003,72.87,38.4,3.6,88.1,3.0,0.1,2.7,True,True,False,14.02
51440.76,2020,IA,1,27.61,72.4,39.2,4.3,87.2,4.2,0.4,1.6,True,True,False,1.01
51220.26,2020,IA,2,28.36,71.65,39.0,5.8,84.5,4.7,0.2,2.5,True,True,False,1.31
57420.72,2020,IA,3,35.18,64.82,37.4,7.2,82.4,5.0,0.2,3.7,False,True,False,2.2
49376.88,2020,IA,4,25.43,74.58,38.9,7.7,86.6,1.9,0.4,1.7,True,True,False,13.22
46718.28,2020,KS,1,26.1,73.9,36.3,16.4,76.4,2.6,0.6,1.5,True,True,False,24.77
49562.1,2020,KS,2,29.43,70.57,38.5,7.1,81.8,4.5,1.2,1.5,True,True,False,10.41
63790.02,2020,KS,3,48.54,51.45,37.1,12.5,71.2,8.2,0.2,5.1,False,True,False,2.05
49397.04,2020,KS,4,30.03,69.97,36.9,12.9,72.6,6.5,0.6,3.4,True,True,False,15.54
43036.56,2020,KY,1,17.17,82.82,40.4,3.1,86.9,6.9,0.3,0.6,True,True,False,24.56
48659.94,2020,KY,2,21.92,78.07,38.8,3.4,86.9,5.0,0.2,2.1,True,True,False,20.64
50842.26,2020,KY,3,34.41,65.59,38.3,6.1,66.0,22.6,0.2,2.8,False,True,False,-6.23
53318.16,2020,KY,4,28.99,71.0,39.7,3.4,89.5,3.2,0.0,1.5,True,True,False,19.22
39325.86,2020,KY,5,13.82,86.17,41.3,1.4,95.3,1.2,0.2,0.6,True,True,False,31.92
50296.68,2020,KY,6,33.34,66.67,37.2,4.9,81.5,8.8,0.1,2.0,True,True,False,9.15
52038.0,2020,LA,1,32.22,67.78999999999999,39.1,8.9,72.2,13.6,1.0,2.2,True,True,False,23.46
41878.62,2020,LA,2,25.520000000000003,74.48,37.6,6.6,27.6,61.2,0.3,2.5,False,True,False,-25.66
50446.62,2020,LA,3,23.31,76.69,36.8,4.2,67.1,24.9,0.3,1.5,True,True,False,20.43
41228.46,2020,LA,4,19.27,80.72999999999999,38.3,4.4,57.6,33.8,0.9,1.0,True,True,False,13.03
40738.32,2020,LA,5,18.200000000000003,81.81,38.3,2.7,59.1,35.0,0.3,0.8,True,True,False,15.58
57088.08,2020,LA,6,30.200000000000003,69.8,35.7,5.2,65.6,25.1,0.4,2.3,True,True,False,18.91
52642.8,2020,ME,1,40.55,59.45,44.5,1.9,92.3,2.0,0.4,1.5,False,True,False,-7.37
45297.0,2020,ME,2,25.43,74.57,45.7,1.5,93.4,1.0,0.9,0.8,False,True,False,4.4
62215.02,2020,MD,1,33.11,66.89,43.0,4.6,78.7,12.1,0.2,2.2,True,True,False,14.2
61756.38,2020,MD,2,32.93,67.07000000000001,37.1,7.7,47.2,36.2,0.2,5.3,False,True,False,-10.48
71545.32,2020,MD,3,52.24,47.75,36.8,9.4,56.1,22.9,0.3,7.4,False,True,False,-14.07
63837.9,2020,MD,4,35.57,64.42,38.0,17.5,24.5,51.7,0.2,2.9,False,True,False,-28.02
73543.68000000001,2020,MD,5,34.32,65.69,39.1,10.4,42.8,38.6,0.3,4.1,False,True,False,-16.18
65152.08,2020,MD,6,43.31,56.69,39.6,13.1,57.8,13.9,0.2,11.7,False,True,False,-6.27
58752.54,2020,MD,7,40.1,59.91,39.2,4.0,33.4,52.0,0.4,7.5,False,True,False,-26.05
76829.76,2020,MD,8,54.38,45.620000000000005,40.5,17.7,57.3,12.2,0.2,9.3,False,True,False,-15.21
53694.9,2020,MA,1,30.81,69.18,41.1,19.3,70.6,5.4,0.1,2.1,False,True,False,-10.72
64024.38,2020,MA,2,40.72,59.28999999999999,40.3,10.4,75.7,4.8,0.2,5.9,False,True,False,-8.97
64704.78,2020,MA,3,38.39,61.620000000000005,39.6,21.3,65.0,3.3,0.2,7.4,False,True,False,-9.79
77297.22,2020,MA,4,51.96,48.05,41.1,5.0,80.7,3.2,0.1,7.2,False,True,False,-10.31
82070.1,2020,MA,5,60.120000000000005,39.87,38.2,10.0,67.6,5.2,0.1,13.4,False,True,False,-19.97
75482.82,2020,MA,6,47.370000000000005,52.62,43.0,10.5,79.3,3.6,0.1,4.4,False,True,False,-7.15
63301.14,2020,MA,7,47.14,52.86,32.3,22.4,40.1,23.1,0.2,10.6,False,True,False,-35.37
77099.4,2020,MA,8,49.23,50.76,40.1,6.1,71.2,10.7,0.2,8.3,False,True,False,-11.12
59684.94,2020,MA,9,37.82,62.18,45.5,6.0,85.1,3.5,0.4,1.5,False,True,False,-4.5
40860.54,2020,MI,1,26.17,73.82,47.1,1.9,90.8,1.4,2.6,0.7,True,True,False,10.82
47282.76,2020,MI,2,27.49,72.50999999999999,37.3,9.6,79.0,6.0,0.4,2.2,True,True,False,9.95
51385.32,2020,MI,3,32.07,67.94,37.4,8.0,78.0,8.0,0.2,2.1,True,True,False,6.04
47291.58,2020,MI,4,23.38,76.62999999999998,41.8,3.5,91.1,1.7,0.8,1.0,True,True,False,12.22
44673.3,2020,MI,5,20.19,79.82,41.8,5.1,73.4,17.1,0.5,1.0,False,True,False,-3.18
46966.5,2020,MI,6,28.520000000000003,71.49,39.1,6.5,80.1,8.1,0.4,1.5,True,True,False,4.85
51909.48,2020,MI,7,26.700000000000003,73.31,42.2,4.5,87.2,3.9,0.4,1.1,True,True,False,8.5
59470.74,2020,MI,8,42.22,57.78,39.0,5.2,81.1,5.7,0.4,5.1,False,True,False,4.39
52143.84,2020,MI,9,31.34,68.66,39.9,2.6,74.7,13.8,0.4,5.4,False,True,False,-3.65
53316.9,2020,MI,10,24.89,75.12,43.7,3.4,89.7,3.1,0.1,1.7,True,True,False,15.43
71396.64,2020,MI,11,49.1,50.9,42.4,4.4,77.0,4.8,0.1,11.2,False,True,False,3.74
57006.18,2020,MI,12,34.86,65.14,36.4,6.2,73.7,11.1,0.2,5.4,False,True,False,-13.27
40044.06,2020,MI,13,15.99,84.02,35.3,7.7,34.2,53.8,0.6,1.2,False,True,False,-31.05
47290.32,2020,MI,14,35.05,64.96,37.0,4.7,31.4,55.6,0.3,5.7,False,True,False,-29.95
52925.04,2020,MN,1,31.11,68.89,38.3,6.8,84.6,3.1,0.3,3.0,True,True,False,7.25
64892.52,2020,MN,2,40.71,59.29,38.1,6.5,79.3,5.6,0.3,4.9,False,True,False,1.81
71890.56,2020,MN,3,50.18,49.82,39.9,4.0,74.8,8.3,0.3,8.8,False,True,False,-2.63
58000.32,2020,MN,4,44.72,55.28,36.5,6.7,65.8,10.5,0.3,12.9,False,True,False,-14.73
59158.26,2020,MN,5,48.29,51.71,34.5,9.9,63.2,16.5,0.6,5.6,False,True,False,-27.49
64503.18,2020,MN,6,32.47,67.53999999999999,37.3,3.4,87.0,4.0,0.4,2.6,True,True,False,13.68
51644.88,2020,MN,7,23.35,76.64999999999999,40.5,5.2,87.3,1.5,3.2,1.0,True,True,False,14.99
51823.8,2020,MN,8,24.6,75.41,43.5,1.9,91.4,1.1,2.3,0.8,True,True,False,6.94
45585.54,2020,MS,1,21.47,78.53999999999999,38.3,3.3,65.5,28.8,0.1,1.1,True,True,False,17.11
34506.36,2020,MS,2,19.01,81.0,37.4,1.9,29.5,66.6,0.5,0.5,False,True,False,-13.66
45226.44,2020,MS,3,26.520000000000003,73.47,38.4,2.4,59.2,35.3,1.0,1.2,True,True,False,13.33
41615.28,2020,MS,4,22.04,77.96,39.0,4.4,68.3,23.4,0.2,1.3,True,True,False,21.73
48269.34,2020,MO,1,33.54,66.46,36.0,3.6,41.0,48.8,0.2,3.4,False,True,False,-29.16
69535.62,2020,MO,2,51.83,48.17,43.3,3.1,86.0,3.7,0.2,4.6,True,True,False,7.4
52618.86,2020,MO,3,28.34,71.65,39.8,2.7,89.8,3.9,0.3,1.3,True,True,False,20.03
47082.42,2020,MO,4,25.96,74.05,37.1,3.9,85.9,4.5,0.5,1.9,True,True,False,18.74
50059.8,2020,MO,5,29.75,70.25,37.5,9.4,63.5,21.0,0.3,1.7,False,True,False,-7.02
51637.32,2020,MO,6,28.83,71.17,39.3,4.2,86.6,4.5,0.4,1.4,True,True,False,16.94
43946.28,2020,MO,7,24.880000000000003,75.14,38.2,5.4,87.6,1.8,0.8,1.4,True,True,False,24.1
39813.48,2020,MO,8,17.83,82.15,40.7,1.9,90.4,4.8,0.3,0.9,True,True,False,26.75
46560.78,2020,MT,0,33.58,66.41,40.5,3.8,85.8,0.6,6.0,0.8,True,True,False,11.42
51998.94,2020,NE,1,32.980000000000004,67.01,36.0,10.0,80.9,2.7,1.1,2.7,True,True,False,11.92
58903.74,2020,NE,2,42.18,57.81,35.0,11.9,71.4,9.8,0.5,3.7,True,True,False,3.15
46607.4,2020,NE,3,23.68,76.31,40.2,12.2,83.5,1.3,0.6,0.7,True,True,False,28.43
39279.24,2020,NV,1,17.59,82.41,36.4,47.0,27.9,11.6,0.4,9.2,False,True,False,-14.45
52330.32,2020,NV,2,27.31,72.7,39.6,23.5,65.3,1.8,1.9,4.5,True,True,False,7.41
57535.38,2020,NV,3,34.63,65.36,39.7,17.0,54.9,8.4,0.5,13.6,False,True,False,1.62
48230.28,2020,NV,4,21.08,78.91000000000001,37.3,32.0,41.8,15.2,0.8,5.4,False,True,False,-2.01
60747.12,2020,NH,1,38.22,61.78,42.5,4.1,89.9,1.5,0.1,2.6,False,True,False,1.75
59063.76,2020,NH,2,36.94,63.06,43.5,3.8,89.5,1.4,0.1,2.6,False,True,False,-0.85
60430.86,2020,NJ,1,33.36,66.64,39.2,14.1,62.0,16.1,0.1,5.0,False,True,False,-12.11
52171.56,2020,NJ,2,27.18,72.82000000000001,42.8,17.2,64.3,12.1,0.3,3.7,True,True,False,2.09
65858.94,2020,NJ,3,35.97,64.03999999999999,43.5,9.1,72.9,10.9,0.0,3.7,False,True,False,3.15
68532.66,2020,NJ,4,44.290000000000006,55.7,41.1,11.2,77.6,5.9,0.0,4.2,True,True,False,8.26
78708.42,2020,NJ,5,50.62,49.370000000000005,43.9,14.6,67.7,5.1,0.1,10.4,False,True,False,2.14
65148.3,2020,NJ,6,41.09,58.92,37.7,22.4,46.5,9.6,0.0,18.4,False,True,False,-7.75
83204.1,2020,NJ,7,54.83,45.16,43.0,14.3,66.3,4.5,0.1,11.7,False,True,False,1.67
53958.24,2020,NJ,8,35.32,64.67999999999999,35.1,55.4,24.5,8.4,0.1,9.7,False,True,False,-26.84
58772.7,2020,NJ,9,35.56,64.44,38.9,40.1,36.2,8.2,0.1,13.5,False,True,False,-15.41
55295.1,2020,NJ,10,32.34,67.66,36.7,20.0,20.8,49.3,0.2,6.2,False,True,False,-35.99
89322.66,2020,NJ,11,57.11,42.88,43.5,11.5,71.9,4.3,0.0,10.4,False,True,False,2.4
69272.28,2020,NJ,12,47.120000000000005,52.88,40.4,18.4,44.8,16.4,0.2,17.4,False,True,False,-15.86
47320.56,2020,NM,1,34.46,65.53999999999999,39.1,51.0,38.2,2.2,3.6,2.6,False,True,False,-7.88
40244.4,2020,NM,2,20.51,79.49000000000001,37.3,55.9,35.4,2.0,4.7,1.1,True,True,False,6.46
43453.62,2020,NM,3,27.66,72.34,39.3,40.8,36.7,1.6,17.7,1.2,False,True,False,-7.55
74225.34,2020,NY,1,38.25,61.75,42.3,17.9,71.7,4.8,0.0,4.1,True,True,False,6.02
65835.0,2020,NY,2,32.64,67.34,40.6,23.6,60.5,9.4,0.4,4.0,True,True,False,4.26
86001.3,2020,NY,3,56.21,43.790000000000006,45.9,11.1,66.6,2.6,0.3,16.6,False,True,False,-1.39
70074.9,2020,NY,4,43.59,56.41,40.4,22.4,52.9,14.5,0.1,7.3,False,True,False,-3.94
52427.34,2020,NY,5,25.86,74.14000000000001,39.7,20.0,10.6,47.6,0.4,15.0,False,True,False,-36.53
58772.7,2020,NY,6,38.17,61.83,42.0,19.9,32.4,4.6,0.2,40.3,False,True,False,-16.07
54036.36,2020,NY,7,36.83,63.17,34.9,39.1,31.7,8.2,0.2,18.1,False,True,False,-38.06
58854.6,2020,NY,8,35.23,64.77,36.4,17.1,25.2,49.0,0.1,6.0,False,True,False,-35.81
63341.46,2020,NY,9,40.6,59.38000000000001,37.2,12.1,32.1,45.2,0.1,7.3,False,True,False,-34.11
95622.66,2020,NY,10,63.33,36.67,37.0,13.4,61.6,3.0,0.2,18.6,False,True,False,-27.83
64518.3,2020,NY,11,38.07,61.940000000000005,39.8,17.3,58.3,7.2,0.1,15.3,True,True,False,4.56
113945.58,2020,NY,12,72.55,27.45,36.2,14.4,62.4,4.8,0.0,15.4,False,True,False,-32.76
46066.86,2020,NY,13,32.870000000000005,67.13999999999999,35.3,54.5,15.6,23.4,0.1,4.2,False,True,False,-43.35
50805.72,2020,NY,14,28.17,71.83,37.8,49.9,21.6,8.4,0.1,17.7,False,True,False,-28.83
37866.78,2020,NY,15,14.57,85.42999999999999,32.1,64.0,2.6,29.9,0.1,1.8,False,True,False,-44.2
64849.68,2020,NY,16,40.61,59.400000000000006,40.4,28.1,34.8,28.2,0.4,5.0,False,True,False,-24.98
76575.24,2020,NY,17,49.620000000000005,50.39000000000001,39.0,22.7,59.5,10.0,0.0,6.0,False,True,False,-8.38
65202.48,2020,NY,18,36.16,63.85,39.7,18.3,66.6,9.9,0.1,3.1,False,True,False,1.59
53081.28,2020,NY,19,31.2,68.79,45.4,8.4,82.7,4.6,0.2,1.6,False,True,False,3.24
62228.88,2020,NY,20,40.370000000000005,59.620000000000005,39.2,6.7,74.9,8.7,0.0,5.2,False,True,False,-6.63
50810.76,2020,NY,21,24.74,75.27000000000001,41.5,3.4,90.4,2.7,0.4,1.2,True,True,False,6.08
50769.18,2020,NY,22,26.06,73.94,41.0,4.0,86.7,3.6,0.2,3.0,True,True,False,7.56
47362.14,2020,NY,23,28.01,72.0,41.2,4.2,88.0,2.6,0.6,2.3,True,True,False,7.4
52563.42,2020,NY,24,31.97,68.03,40.4,4.7,81.1,7.8,0.4,2.8,True,True,False,-2.16
53878.86,2020,NY,25,40.370000000000005,59.62,39.1,9.4,69.2,15.0,0.2,3.7,False,True,False,-7.63
51032.52,2020,NY,26,31.54,68.46,38.1,7.0,67.7,17.6,0.5,4.6,False,True,False,-10.15
57999.06,2020,NY,27,33.14,66.86,44.4,2.9,91.2,2.5,0.6,0.9,True,True,False,12.57
55269.9,2020,ND,0,30.42,69.58,35.5,4.0,83.6,2.9,5.0,1.4,True,True,False,18.71
55087.2,2020,OH,1,37.85,62.150000000000006,36.7,3.4,68.3,21.2,0.0,4.0,True,True,False,4.71
52922.52,2020,OH,2,33.09,66.91,39.9,2.4,84.5,9.1,0.1,1.3,True,True,False,9.05
45783.36,2020,OH,3,29.86,70.14,32.6,7.2,49.2,34.3,0.2,4.4,False,True,False,-19.1
49184.1,2020,OH,4,20.01,80.0,41.4,3.9,86.9,5.1,0.2,1.2,True,True,False,16.38
52361.82,2020,OH,5,28.0,72.0,39.8,6.0,87.7,2.8,0.2,1.3,True,True,False,12.56
44951.76,2020,OH,6,17.85,82.16,43.5,1.2,94.5,2.1,0.0,0.5,True,True,False,19.56
49151.34,2020,OH,7,21.08,78.91000000000001,41.4,2.9,90.2,4.0,0.1,0.7,True,True,False,14.22
52311.42,2020,OH,8,25.25,74.75,39.0,3.7,84.7,6.8,0.1,2.4,True,True,False,18.08
44730.0,2020,OH,9,23.84,76.16000000000001,37.5,10.9,68.1,15.3,0.3,2.1,False,True,False,-12.07
48739.32,2020,OH,10,31.04,68.97,38.7,3.1,73.9,16.1,0.2,2.1,True,True,False,4.43
45542.7,2020,OH,11,28.01,71.98,39.3,4.8,37.2,52.5,0.2,2.4,False,True,False,-31.54
62552.7,2020,OH,12,42.23,57.78,39.2,2.6,84.6,4.9,0.2,4.9,True,True,False,7.18
44456.58,2020,OH,13,23.66,76.33,41.7,3.5,78.7,12.3,0.1,2.4,False,True,False,-4.65
56822.22,2020,OH,14,33.86,66.15,43.8,3.3,87.7,4.7,0.1,1.9,True,True,False,6.25
57056.58,2020,OH,15,34.72,65.28,38.8,2.4,87.6,4.7,0.2,2.8,True,True,False,8.22
57137.22,2020,OH,16,35.52,64.49000000000001,43.5,2.6,90.8,1.9,0.1,2.5,True,True,False,8.9
50953.14,2020,OK,1,32.03,67.97,36.6,11.9,63.1,8.5,5.9,3.3,True,True,False,16.73
41980.68,2020,OK,2,17.41,82.59,40.3,5.7,63.1,3.1,16.9,0.7,True,True,False,25.4
46501.56,2020,OK,3,23.69,76.32000000000001,37.0,10.6,72.7,3.6,6.3,1.4,True,True,False,28.26
51096.78,2020,OK,4,25.67,74.34,36.5,8.8,69.5,6.8,5.5,2.4,True,True,False,20.41
49100.94,2020,OK,5,31.56,68.44,35.3,17.6,56.5,13.0,4.4,3.3,True,True,False,9.14
61535.88,2020,OR,1,40.74,59.27,38.0,15.0,69.3,1.8,0.4,8.9,False,True,False,-10.2
43281.0,2020,OR,2,26.950000000000003,73.03999999999999,42.3,14.2,78.9,0.7,2.1,1.1,True,True,False,11.53
55383.3,2020,OR,3,44.31,55.69,37.6,11.6,70.0,4.7,0.7,7.4,False,True,False,-24.22
45527.58,2020,OR,4,28.1,71.89,41.6,8.5,83.2,0.9,0.8,2.3,False,True,False,0.39
51562.98,2020,OR,5,31.96,68.03999999999999,39.9,17.7,73.5,0.8,0.9,2.8,False,True,False,-0.83
68877.9,2020,PA,1,42.58,57.42,43.5,5.5,81.9,4.4,0.1,6.2,True,True,False,0.35
