MedianAge,Hispanic,White,Black,NativeAmerican,Asian,year,state_po,district
44.4,2.3,91.5,0.7,1.9,1.7,2018,WI,7
40.5,5.4,86.7,1.5,2.2,2.3,2018,WI,8
37.5,10.0,84.0,0.9,2.1,0.8,2018,WY,0
40.4,3.3,65.0,27.2,0.9,1.4,2020,AL,1
39.0,3.9,60.4,32.1,0.2,1.3,2020,AL,2
38.9,2.9,67.0,26.1,0.3,1.8,2020,AL,3
41.1,6.9,82.9,7.4,0.4,0.5,2020,AL,4
39.7,5.5,71.8,18.1,0.5,1.7,2020,AL,5
39.9,5.1,75.7,15.9,0.2,1.6,2020,AL,6
36.8,3.7,31.2,62.5,0.1,1.2,2020,AL,7
35.0,7.2,59.8,3.0,15.5,5.9,2020,AK,0
39.0,23.0,48.3,2.6,22.1,1.5,2020,AZ,1
41.5,29.4,60.0,3.9,0.8,2.8,2020,AZ,2
32.1,65.1,24.7,3.9,3.0,1.7,2020,AZ,3
48.7,20.5,72.6,1.6,1.9,1.0,2020,AZ,4
39.3,16.6,70.4,3.8,1.0,5.2,2020,AZ,5
43.2,17.9,68.8,2.9,1.8,5.6,2020,AZ,6
30.6,64.0,20.2,9.0,2.0,2.4,2020,AZ,7
42.9,21.6,66.4,4.7,1.0,3.6,2020,AZ,8
33.3,26.6,55.2,6.7,2.9,5.2,2020,AZ,9
40.1,3.4,75.4,17.5,0.3,0.5,2020,AR,1
38.0,5.4,67.3,23.1,0.3,1.6,2020,AR,2
36.2,14.9,74.0,3.0,1.0,3.0,2020,AR,3
41.4,6.0,71.3,19.4,0.5,0.7,2020,AR,4
41.1,15.3,74.7,1.4,1.3,2.9,2020,CA,1
44.9,18.2,70.1,1.7,2.0,3.9,2020,CA,2
35.5,30.2,45.9,6.2,0.9,11.0,2020,CA,3
44.9,13.1,74.9,1.6,0.9,5.9,2020,CA,4
41.5,28.9,49.2,6.3,0.2,11.5,2020,CA,5
33.9,29.9,35.7,11.4,0.4,15.0,2020,CA,6
39.1,17.4,50.9,7.1,0.3,17.4,2020,CA,7
33.4,44.8,40.7,7.8,0.9,2.3,2020,CA,8
35.7,38.4,31.6,9.3,0.3,15.9,2020,CA,9
34.8,45.1,39.9,3.4,0.3,7.2,2020,CA,10
39.8,29.1,43.8,7.1,0.2,14.6,2020,CA,11
38.0,15.2,41.5,5.5,0.3,32.4,2020,CA,12
37.0,22.3,34.3,17.1,0.3,20.5,2020,CA,13
40.1,23.1,32.8,2.4,0.2,35.9,2020,CA,14
39.2,21.5,30.5,4.7,0.3,36.9,2020,CA,15
31.0,62.1,20.9,5.1,0.5,9.0,2020,CA,16
36.7,16.1,21.1,2.2,0.4,55.5,2020,CA,17
39.7,15.8,52.8,2.3,0.1,24.3,2020,CA,18
37.4,39.0,23.7,2.5,0.1,30.8,2020,CA,19
35.6,54.1,35.3,1.9,0.2,5.5,2020,CA,20
29.8,75.3,16.7,2.7,0.7,2.9,2020,CA,21
33.0,50.6,35.7,2.7,0.4,8.1,2020,CA,22
35.1,40.7,44.3,6.4,0.5,4.9,2020,CA,23
36.5,37.0,53.2,1.9,0.5,4.9,2020,CA,24
37.2,40.0,38.1,9.6,0.6,8.5,2020,CA,25
38.4,46.2,42.4,1.9,0.2,6.5,2020,CA,26
41.5,27.8,25.8,3.8,0.2,39.1,2020,CA,27
40.0,23.9,54.1,2.6,0.3,14.9,2020,CA,28
35.1,67.0,19.8,3.8,0.2,7.2,2020,CA,29
40.5,29.3,50.1,4.1,0.1,12.3,2020,CA,30
34.2,53.5,24.7,10.5,0.1,8.2,2020,CA,31
38.9,61.0,15.2,2.5,0.3,19.0,2020,CA,32
41.2,13.5,62.7,3.0,0.1,16.1,2020,CA,33
35.0,59.8,12.8,4.7,0.3,20.1,2020,CA,34
33.3,71.2,13.7,5.0,0.5,7.3,2020,CA,35
43.1,48.8,40.5,4.5,0.7,3.7,2020,CA,36
35.7,40.0,25.7,21.4,0.2,9.1,2020,CA,37
38.0,61.5,15.1,4.6,0.4,15.9,2020,CA,38
40.5,32.9,30.4,1.7,0.1,32.4,2020,CA,39
31.2,89.2,3.2,4.6,0.1,1.9,2020,CA,40
31.5,62.7,19.9,8.7,0.3,6.4,2020,CA,41
35.6,41.7,39.2,5.5,0.3,9.1,2020,CA,42
35.4,49.7,14.8,19.4,0.3,11.8,2020,CA,43
33.5,71.4,6.0,14.2,0.1,5.8,2020,CA,44
39.3,18.2,49.5,1.7,0.2,26.1,2020,CA,45
33.8,67.0,15.3,1.9,0.1,13.7,2020,CA,46
38.2,36.0,30.4,6.6,0.2,23.2,2020,CA,47
41.0,21.5,53.2,1.3,0.2,19.5,2020,CA,48
39.0,27.8,58.2,2.2,0.5,6.7,2020,CA,49
37.6,32.2,54.5,2.5,0.8,5.7,2020,CA,50
33.7,71.3,12.7,6.2,0.4,7.4,2020,CA,51
36.8,14.4,57.0,2.9,0.2,20.6,2020,CA,52
35.8,33.8,39.3,7.9,0.2,14.5,2020,CA,53
35.3,27.1,58.1,7.6,0.4,3.4,2020,CO,1
38.0,11.0,81.4,1.0,0.5,3.5,2020,CO,2
40.6,25.0,70.2,0.7,1.1,1.1,2020,CO,3
38.0,22.4,71.1,1.5,0.5,2.2,2020,CO,4
36.3,16.7,70.3,5.4,0.5,2.6,2020,CO,5
36.7,21.0,59.6,9.4,0.4,6.1,2020,CO,6
36.3,29.7,62.2,1.7,0.6,3.3,2020,CO,7
40.9,17.2,59.6,14.7,0.3,5.6,2020,CT,1
42.3,9.0,80.7,3.8,0.3,3.7,2020,CT,2
41.3,16.7,63.1,13.6,0.1,4.2,2020,CT,3
40.0,20.8,59.8,11.3,0.0,5.5,2020,CT,4
41.9,20.3,65.3,7.0,0.1,4.2,2020,CT,5
41.4,9.6,61.3,22.0,0.3,3.7,2020,DE,0
38.8,6.9,72.7,12.7,0.3,2.3,2020,FL,1
42.7,6.6,75.9,12.5,0.2,2.0,2020,FL,2
37.9,11.4,65.9,16.0,0.3,3.3,2020,FL,3
39.3,8.7,73.2,9.6,0.3,4.6,2020,FL,4
34.7,9.7,38.7,46.4,0.3,2.3,2020,FL,5
48.2,13.4,71.8,10.6,0.2,1.8,2020,FL,6
36.9,26.7,54.8,10.4,0.2,5.1,2020,FL,7
48.3,11.8,73.4,8.7,0.2,2.2,2020,FL,8
38.0,44.0,39.2,11.4,0.2,2.9,2020,FL,9
36.1,28.5,34.4,28.1,0.1,5.2,2020,FL,10
56.0,11.8,77.1,7.2,0.4,1.4,2020,FL,11
46.5,14.0,75.0,5.2,0.2,3.0,2020,FL,12
47.8,10.8,70.8,11.7,0.2,3.4,2020,FL,13
36.4,32.9,42.9,17.0,0.1,4.3,2020,FL,14
39.4,23.8,56.7,13.3,0.4,3.1,2020,FL,15
48.3,17.7,68.6,9.3,0.2,2.2,2020,FL,16
52.7,16.8,72.6,7.3,0.3,1.3,2020,FL,17
48.1,17.5,65.2,12.0,0.2,2.3,2020,FL,18
52.0,20.5,68.7,7.5,0.1,1.9,2020,FL,19
36.9,26.8,16.4,51.8,0.1,2.5,2020,FL,20
47.0,25.4,53.8,15.6,0.1,2.7,2020,FL,21
45.8,23.2,56.4,14.4,0.1,3.4,2020,FL,22
41.8,40.1,37.8,14.3,0.3,4.8,2020,FL,23
37.3,42.4,10.2,44.7,0.2,1.1,2020,FL,24
42.8,76.0,19.1,3.4,0.1,1.1,2020,FL,25
40.3,72.4,15.3,10.0,0.0,1.3,2020,FL,26
42.1,70.8,21.2,4.6,0.0,2.3,2020,FL,27
36.6,7.0,58.3,30.4,0.3,1.7,2020,GA,1
37.3,5.2,39.3,52.5,0.2,1.0,2020,GA,2
38.9,6.0,64.4,25.2,0.2,2.0,2020,GA,3
36.5,10.2,21.9,60.4,0.3,4.6,2020,GA,4
34.0,6.8,30.6,54.7,0.3,5.2,2020,GA,5
39.2,12.2,59.2,13.3,0.3,11.6,2020,GA,6
36.2,20.2,40.4,20.9,0.2,15.8,2020,GA,7
37.6,6.9,57.5,31.2,0.4,1.7,2020,GA,8
41.3,13.4,76.9,6.4,0.1,1.4,2020,GA,9
37.7,5.3,64.3,25.8,0.0,2.4,2020,GA,10
37.6,11.5,65.1,17.5,0.1,3.1,2020,GA,11
36.0,6.5,54.3,34.0,0.1,1.5,2020,GA,12
35.0,11.9,22.4,60.5,0.1,2.6,2020,GA,13
38.3,12.2,75.1,8.6,0.1,1.0,2020,GA,14
39.1,9.1,14.9,2.3,0.1,49.8,2020,HI,1
40.0,12.3,28.4,1.2,0.3,25.9,2020,HI,2
38.8,11.5,82.7,0.8,1.1,1.2,2020,ID,1
34.6,14.3,80.3,0.5,0.9,1.6,2020,ID,2
38.8,11.1,34.4,50.0,0.1,2.6,2020,IL,1
37.9,16.0,25.5,55.6,0.1,0.7,2020,IL,2
40.0,32.3,56.6,5.1,0.0,4.7,2020,IL,3
34.0,67.1,23.2,3.7,0.0,4.3,2020,IL,4
35.8,21.9,65.9,2.8,0.1,6.8,2020,IL,5
42.1,11.7,74.1,2.1,0.1,9.5,2020,IL,6
35.1,17.3,30.6,42.0,0.0,7.6,2020,IL,7
37.3,28.0,49.9,6.3,0.1,13.4,2020,IL,8
40.3,11.2,62.1,9.2,0.1,14.5,2020,IL,9
38.7,25.1,54.4,6.9,0.2,10.9,2020,IL,10
37.2,28.1,50.5,11.3,0.0,7.9,2020,IL,11
40.4,3.4,75.6,16.6,0.3,1.3,2020,IL,12
36.8,4.0,77.6,11.7,0.1,4.0,2020,IL,13
39.8,12.0,77.7,2.8,0.0,5.3,2020,IL,14
41.4,2.8,90.3,4.6,0.2,0.7,2020,IL,15
41.2,10.6,82.2,3.8,0.1,1.6,2020,IL,16
40.7,9.6,74.8,12.0,0.2,1.0,2020,IL,17
40.7,2.9,88.1,3.8,0.1,2.9,2020,IL,18
39.9,16.3,62.2,18.3,0.3,1.5,2020,IN,1
38.2,10.2,78.4,6.8,0.3,1.5,2020,IN,2
37.4,6.3,82.4,5.9,0.2,2.6,2020,IN,3
36.7,6.3,83.5,4.6,0.2,3.3,2020,IN,4
38.3,5.1,80.4,8.4,0.2,3.8,2020,IN,5
40.5,3.1,90.6,2.0,0.1,1.7,2020,IN,6
33.9,11.5,50.5,30.4,0.2,4.2,2020,IN,7
40.3,2.7,89.6,4.4,0.1,1.1,2020,IN,8
38.4,3.6,88.1,3.0,0.1,2.7,2020,IN,9
39.2,4.3,87.2,4.2,0.4,1.6,2020,IA,1
39.0,5.8,84.5,4.7,0.2,2.5,2020,IA,2
37.4,7.2,82.4,5.0,0.2,3.7,2020,IA,3
38.9,7.7,86.6,1.9,0.4,1.7,2020,IA,4
36.3,16.4,76.4,2.6,0.6,1.5,2020,KS,1
38.5,7.1,81.8,4.5,1.2,1.5,2020,KS,2
37.1,12.5,71.2,8.2,0.2,5.1,2020,KS,3
36.9,12.9,72.6,6.5,0.6,3.4,2020,KS,4
40.4,3.1,86.9,6.9,0.3,0.6,2020,KY,1
38.8,3.4,86.9,5.0,0.2,2.1,2020,KY,2
38.3,6.1,66.0,22.6,0.2,2.8,2020,KY,3
39.7,3.4,89.5,3.2,0.0,1.5,2020,KY,4
41.3,1.4,95.3,1.2,0.2,0.6,2020,KY,5
37.2,4.9,81.5,8.8,0.1,2.0,2020,KY,6
39.1,8.9,72.2,13.6,1.0,2.2,2020,LA,1
37.6,6.6,27.6,61.2,0.3,2.5,2020,LA,2
36.8,4.2,67.1,24.9,0.3,1.5,2020,LA,3
38.3,4.4,57.6,33.8,0.9,1.0,2020,LA,4
38.3,2.7,59.1,35.0,0.3,0.8,2020,LA,5
35.7,5.2,65.6,25.1,0.4,2.3,2020,LA,6
44.5,1.9,92.3,2.0,0.4,1.5,2020,ME,1
45.7,1.5,93.4,1.0,0.9,0.8,2020,ME,2
43.0,4.6,78.7,12.1,0.2,2.2,2020,MD,1
37.1,7.7,47.2,36.2,0.2,5.3,2020,MD,2
36.8,9.4,56.1,22.9,0.3,7.4,2020,MD,3
38.0,17.5,24.5,51.7,0.2,2.9,2020,MD,4
39.1,10.4,42.8,38.6,0.3,4.1,2020,MD,5
39.6,13.1,57.8,13.9,0.2,11.7,2020,MD,6
39.2,4.0,33.4,52.0,0.4,7.5,2020,MD,7
40.5,17.7,57.3,12.2,0.2,9.3,2020,MD,8
41.1,19.3,70.6,5.4,0.1,2.1,2020,MA,1
40.3,10.4,75.7,4.8,0.2,5.9,2020,MA,2
39.6,21.3,65.0,3.3,0.2,7.4,2020,MA,3
41.1,5.0,80.7,3.2,0.1,7.2,2020,MA,4
38.2,10.0,67.6,5.2,0.1,13.4,2020,MA,5
43.0,10.5,79.3,3.6,0.1,4.4,2020,MA,6
32.3,22.4,40.1,23.1,0.2,10.6,2020,MA,7
40.1,6.1,71.2,10.7,0.2,8.3,2020,MA,8
45.5,6.0,85.1,3.5,0.4,1.5,2020,MA,9
47.1,1.9,90.8,1.4,2.6,0.7,2020,MI,1
37.3,9.6,79.0,6.0,0.4,2.2,2020,MI,2
37.4,8.0,78.0,8.0,0.2,2.1,2020,MI,3
41.8,3.5,91.1,1.7,0.8,1.0,2020,MI,4
41.8,5.1,73.4,17.1,0.5,1.0,2020,MI,5
39.1,6.5,80.1,8.1,0.4,1.5,2020,MI,6
42.2,4.5,87.2,3.9,0.4,1.1,2020,MI,7
39.0,5.2,81.1,5.7,0.4,5.1,2020,MI,8
39.9,2.6,74.7,13.8,0.4,5.4,2020,MI,9
43.7,3.4,89.7,3.1,0.1,1.7,2020,MI,10
42.4,4.4,77.0,4.8,0.1,11.2,2020,MI,11
36.4,6.2,73.7,11.1,0.2,5.4,2020,MI,12
35.3,7.7,34.2,53.8,0.6,1.2,2020,MI,13
37.0,4.7,31.4,55.6,0.3,5.7,2020,MI,14
38.3,6.8,84.6,3.1,0.3,3.0,2020,MN,1
38.1,6.5,79.3,5.6,0.3,4.9,2020,MN,2
39.9,4.0,74.8,8.3,0.3,8.8,2020,MN,3
36.5,6.7,65.8,10.5,0.3,12.9,2020,MN,4
34.5,9.9,63.2,16.5,0.6,5.6,2020,MN,5
37.3,3.4,87.0,4.0,0.4,2.6,2020,MN,6
40.5,5.2,87.3,1.5,3.2,1.0,2020,MN,7
43.5,1.9,91.4,1.1,2.3,0.8,2020,MN,8
38.3,3.3,65.5,28.8,0.1,1.1,2020,MS,1
37.4,1.9,29.5,66.6,0.5,0.5,2020,MS,2
38.4,2.4,59.2,35.3,1.0,1.2,2020,MS,3
39.0,4.4,68.3,23.4,0.2,1.3,2020,MS,4
36.0,3.6,41.0,48.8,0.2,3.4,2020,MO,1
43.3,3.1,86.0,3.7,0.2,4.6,2020,MO,2
39.8,2.7,89.8,3.9,0.3,1.3,2020,MO,3
37.1,3.9,85.9,4.5,0.5,1.9,2020,MO,4
37.5,9.4,63.5,21.0,0.3,1.7,2020,MO,5
39.3,4.2,86.6,4.5,0.4,1.4,2020,MO,6
38.2,5.4,87.6,1.8,0.8,1.4,2020,MO,7
40.7,1.9,90.4,4.8,0.3,0.9,2020,MO,8
40.5,3.8,85.8,0.6,6.0,0.8,2020,MT,0
36.0,10.0,80.9,2.7,1.1,2.7,2020,NE,1
35.0,11.9,71.4,9.8,0.5,3.7,2020,NE,2
40.2,12.2,83.5,1.3,0.6,0.7,2020,NE,3
36.4,47.0,27.9,11.6,0.4,9.2,2020,NV,1
39.6,23.5,65.3,1.8,1.9,4.5,2020,NV,2
39.7,17.0,54.9,8.4,0.5,13.6,2020,NV,3
37.3,32.0,41.8,15.2,0.8,5.4,2020,NV,4
42.5,4.1,89.9,1.5,0.1,2.6,2020,NH,1
43.5,3.8,89.5,1.4,0.1,2.6,2020,NH,2
39.2,14.1,62.0,16.1,0.1,5.0,2020,NJ,1
42.8,17.2,64.3,12.1,0.3,3.7,2020,NJ,2
43.5,9.1,72.9,10.9,0.0,3.7,2020,NJ,3
41.1,11.2,77.6,5.9,0.0,4.2,2020,NJ,4
43.9,14.6,67.7,5.1,0.1,10.4,2020,NJ,5
37.7,22.4,46.5,9.6,0.0,18.4,2020,NJ,6
43.0,14.3,66.3,4.5,0.1,11.7,2020,NJ,7
35.1,55.4,24.5,8.4,0.1,9.7,2020,NJ,8
38.9,40.1,36.2,8.2,0.1,13.5,2020,NJ,9
36.7,20.0,20.8,49.3,0.2,6.2,2020,NJ,10
43.5,11.5,71.9,4.3,0.0,10.4,2020,NJ,11
40.4,18.4,44.8,16.4,0.2,17.4,2020,NJ,12
39.1,51.0,38.2,2.2,3.6,2.6,2020,NM,1
37.3,55.9,35.4,2.0,4.7,1.1,2020,NM,2
39.3,40.8,36.7,1.6,17.7,1.2,2020,NM,3
42.3,17.9,71.7,4.8,0.0,4.1,2020,NY,1
40.6,23.6,60.5,9.4,0.4,4.0,2020,NY,2
45.9,11.1,66.6,2.6,0.3,16.6,2020,NY,3
40.4,22.4,52.9,14.5,0.1,7.3,2020,NY,4
39.7,20.0,10.6,47.6,0.4,15.0,2020,NY,5
42.0,19.9,32.4,4.6,0.2,40.3,2020,NY,6
34.9,39.1,31.7,8.2,0.2,18.1,2020,NY,7
36.4,17.1,25.2,49.0,0.1,6.0,2020,NY,8
37.2,12.1,32.1,45.2,0.1,7.3,2020,NY,9
37.0,13.4,61.6,3.0,0.2,18.6,2020,NY,10
39.8,17.3,58.3,7.2,0.1,15.3,2020,NY,11
36.2,14.4,62.4,4.8,0.0,15.4,2020,NY,12
35.3,54.5,15.6,23.4,0.1,4.2,2020,NY,13
37.8,49.9,21.6,8.4,0.1,17.7,2020,NY,14
32.1,64.0,2.6,29.9,0.1,1.8,2020,NY,15
40.4,28.1,34.8,28.2,0.4,5.0,2020,NY,16
39.0,22.7,59.5,10.0,0.0,6.0,2020,NY,17
39.7,18.3,66.6,9.9,0.1,3.1,2020,NY,18
45.4,8.4,82.7,4.6,0.2,1.6,2020,NY,19
39.2,6.7,74.9,8.7,0.0,5.2,2020,NY,20
41.5,3.4,90.4,2.7,0.4,1.2,2020,NY,21
41.0,4.0,86.7,3.6,0.2,3.0,2020,NY,22
41.2,4.2,88.0,2.6,0.6,2.3,2020,NY,23
40.4,4.7,81.1,7.8,0.4,2.8,2020,NY,24
39.1,9.4,69.2,15.0,0.2,3.7,2020,NY,25
38.1,7.0,67.7,17.6,0.5,4.6,2020,NY,26
44.4,2.9,91.2,2.5,0.6,0.9,2020,NY,27
38.4,9.0,41.5,44.4,0.5,1.8,2020,NC,1
39.1,9.7,66.4,18.7,0.4,2.4,2020,NC,2
37.9,8.4,67.4,19.4,0.4,1.4,2020,NC,3
35.2,11.4,54.6,22.0,0.3,9.3,2020,NC,4
40.9,10.0,71.8,14.4,0.5,1.5,2020,NC,5
41.5,10.5,65.3,19.3,0.2,1.6,2020,NC,6
42.3,9.7,68.0,17.8,0.8,0.9,2020,NC,7
35.8,11.0,58.6,22.4,1.0,2.9,2020,NC,8
39.6,7.6,60.0,19.4,7.6,2.9,2020,NC,9
42.1,7.1,76.5,12.6,0.4,1.8,2020,NC,10
45.8,6.7,85.6,3.2,1.6,1.1,2020,NC,11
34.1,15.9,38.0,36.9,0.2,5.7,2020,NC,12
39.4,8.5,62.5,22.3,0.4,3.7,2020,NC,13
35.5,4.0,83.6,2.9,5.0,1.4,2020,ND,0
36.7,3.4,68.3,21.2,0.0,4.0,2020,OH,1
39.9,2.4,84.5,9.1,0.1,1.3,2020,OH,2
32.6,7.2,49.2,34.3,0.2,4.4,2020,OH,3
41.4,3.9,86.9,5.1,0.2,1.2,2020,OH,4
39.8,6.0,87.7,2.8,0.2,1.3,2020,OH,5
43.5,1.2,94.5,2.1,0.0,0.5,2020,OH,6
41.4,2.9,90.2,4.0,0.1,0.7,2020,OH,7
39.0,3.7,84.7,6.8,0.1,2.4,2020,OH,8
37.5,10.9,68.1,15.3,0.3,2.1,2020,OH,9
38.7,3.1,73.9,16.1,0.2,2.1,2020,OH,10
39.3,4.8,37.2,52.5,0.2,2.4,2020,OH,11
39.2,2.6,84.6,4.9,0.2,4.9,2020,OH,12
41.7,3.5,78.7,12.3,0.1,2.4,2020,OH,13
43.8,3.3,87.7,4.7,0.1,1.9,2020,OH,14
38.8,2.4,87.6,4.7,0.2,2.8,2020,OH,15
43.5,2.6,90.8,1.9,0.1,2.5,2020,OH,16
36.6,11.9,63.1,8.5,5.9,3.3,2020,OK,1
40.3,5.7,63.1,3.1,16.9,0.7,2020,OK,2
37.0,10.6,72.7,3.6,6.3,1.4,2020,OK,3
36.5,8.8,69.5,6.8,5.5,2.4,2020,OK,4
35.3,17.6,56.5,13.0,4.4,3.3,2020,OK,5
38.0,15.0,69.3,1.8,0.4,8.9,2020,OR,1
42.3,14.2,78.9,0.7,2.1,1.1,2020,OR,2
37.6,11.6,70.0,4.7,0.7,7.4,2020,OR,3
41.6,8.5,83.2,0.9,0.8,2.3,2020,OR,4
39.9,17.7,73.5,0.8,0.9,2.8,2020,OR,5
43.5,5.5,81.9,4.4,0.1,6.2,2020,PA,1
35.7,27.9,37.3,23.2,0.1,8.8,2020,PA,2
33.6,4.3,31.1,55.5,0.4,5.6,2020,PA,3
41.2,5.7,75.6,9.5,0.0,6.7,2020,PA,4
38.6,4.5,60.8,25.3,0.2,7.0,2020,PA,5
39.3,16.1,71.3,5.8,0.1,4.7,2020,PA,6
40.6,20.5,68.2,6.0,0.1,2.9,2020,PA,7
43.0,12.7,77.5,6.2,0.1,1.9,2020,PA,8
44.2,7.1,88.1,2.3,0.2,1.2,2020,PA,9
40.3,9.1,73.3,10.7,0.1,4.1,2020,PA,10
39.5,8.9,84.1,3.1,0.1,1.8,2020,PA,11
41.1,2.6,91.8,2.0,0.2,1.7,2020,PA,12
44.2,3.5,91.2,3.0,0.2,0.5,2020,PA,13
45.6,1.5,92.3,2.9,0.0,0.9,2020,PA,14
44.8,1.3,94.6,2.3,0.1,0.7,2020,PA,15
43.0,2.7,89.2,4.3,0.2,1.0,2020,PA,16
43.5,1.7,87.0,5.9,0.1,2.6,2020,PA,17
38.5,2.7,71.8,17.9,0.1,4.3,2020,PA,18
39.3,19.1,66.1,7.1,0.3,3.1,2020,RI,1
40.8,13.5,75.5,4.4,0.1,3.7,2020,RI,2
39.8,6.1,69.4,18.8,0.2,2.1,2020,SC,1
39.0,5.9,65.3,24.2,0.3,1.9,2020,SC,2
40.6,4.7,72.4,19.2,0.2,1.0,2020,SC,3
38.4,9.0,68.4,17.5,0.3,2.6,2020,SC,4
40.1,4.4,65.1,26.1,0.5,1.7,2020,SC,5
36.9,6.0,36.3,54.1,0.2,1.2,2020,SC,6
44.6,4.2,64.9,27.6,0.5,1.1,2020,SC,7
37.7,3.7,81.5,2.3,8.4,1.3,2020,SD,0
44.0,4.1,90.8,2.3,0.4,0.8,2020,TN,1
40.5,4.4,85.3,5.8,0.3,1.6,2020,TN,2
41.6,4.3,81.6,10.3,0.3,1.4,2020,TN,3
37.8,7.3,78.1,9.7,0.2,1.9,2020,TN,4
35.0,9.7,59.7,24.3,0.3,3.4,2020,TN,5
40.9,4.6,86.8,5.1,0.3,1.1,2020,TN,6
38.2,5.4,79.4,9.5,0.2,2.0,2020,TN,7
41.2,3.1,71.1,21.9,0.3,1.6,2020,TN,8
34.1,8.1,23.0,64.9,0.1,2.4,2020,TN,9
37.4,18.0,61.6,17.1,0.2,1.0,2020,TX,1
35.9,31.6,46.5,11.5,0.1,8.2,2020,TX,2
37.5,14.9,54.7,9.8,0.3,17.8,2020,TX,3
39.1,15.2,69.4,10.7,0.6,1.5,2020,TX,4
36.4,30.1,50.3,14.9,0.4,2.7,2020,TX,5
35.2,25.4,45.5,20.9,0.2,4.8,2020,TX,6
35.6,30.3,38.9,15.1,0.5,12.1,2020,TX,7
37.9,24.2,62.4,8.1,0.2,3.0,2020,TX,8
34.4,38.0,10.2,37.8,0.1,12.0,2020,TX,9
35.7,30.7,49.8,12.2,0.1,5.0,2020,TX,10
35.6,39.9,53.3,4.0,0.2,1.1,2020,TX,11
35.9,23.2,60.6,9.5,0.5,3.7,2020,TX,12
37.0,28.4,61.5,5.3,0.7,2.2,2020,TX,13
37.3,26.3,49.7,19.0,0.2,3.2,2020,TX,14
31.8,82.0,14.0,1.6,0.1,1.2,2020,TX,15
32.4,81.3,12.7,3.4,0.4,1.3,2020,TX,16
33.3,26.7,52.6,13.4,0.2,4.5,2020,TX,17
32.4,44.8,15.7,33.0,0.2,4.4,2020,TX,18
33.9,37.4,53.1,5.8,0.2,1.5,2020,TX,19
32.6,68.4,21.3,5.2,0.2,2.9,2020,TX,20
38.9,30.5,59.0,3.9,0.4,3.8,2020,TX,21
36.7,26.8,37.8,14.1,0.4,18.1,2020,TX,22
34.4,69.6,23.9,2.9,0.3,1.9,2020,TX,23
35.6,23.6,44.6,12.8,0.4,15.5,2020,TX,24
37.8,18.7,67.7,6.7,0.3,3.6,2020,TX,25
36.3,19.8,60.2,8.9,0.4,7.8,2020,TX,26
36.7,54.3,38.2,4.6,0.1,1.6,2020,TX,27
31.2,78.9,15.7,3.5,0.1,0.6,2020,TX,28
30.3,78.7,8.5,10.2,0.0,1.8,2020,TX,29
33.0,40.5,15.6,40.7,0.1,1.7,2020,TX,30
35.0,25.3,54.0,11.4,0.3,5.9,2020,TX,31
35.3,27.0,46.5,14.9,0.3,8.1,2020,TX,32
30.6,66.8,14.5,15.7,0.2,2.1,2020,TX,33
32.5,84.5,13.4,1.0,0.2,0.5,2020,TX,34
33.0,60.6,27.4,8.5,0.2,1.7,2020,TX,35
37.0,28.5,58.8,8.7,0.3,1.7,2020,TX,36
31.1,13.5,80.5,0.8,0.9,1.7,2020,UT,1
33.4,15.8,75.0,1.4,1.0,3.1,2020,UT,2
28.7,10.9,81.4,0.7,1.4,1.9,2020,UT,3
31.5,17.1,74.1,1.4,0.5,2.8,2020,UT,4
42.8,2.0,92.5,1.3,0.4,1.4,2020,VT,0
39.3,11.1,65.4,16.0,0.1,3.6,2020,VA,1
36.9,8.3,62.5,18.8,0.2,6.0,2020,VA,2
35.1,6.8,39.9,46.5,0.1,2.5,2020,VA,3
37.8,6.0,48.1,40.7,0.3,1.7,2020,VA,4
43.2,3.8,72.0,19.4,0.3,1.7,2020,VA,5
39.7,5.6,78.7,11.3,0.2,1.5,2020,VA,6
39.8,8.0,65.9,17.5,0.2,5.3,2020,VA,7
36.5,18.5,51.0,13.8,0.2,12.0,2020,VA,8
43.7,2.8,88.6,5.4,0.2,1.5,2020,VA,9
38.8,14.4,58.8,7.8,0.2,15.5,2020,VA,10
37.0,19.1,44.6,13.4,0.3,18.6,2020,VA,11
38.8,9.7,70.3,1.5,0.8,12.9,2020,WA,1
38.9,11.1,70.2,3.2,1.4,9.4,2020,WA,2
39.8,10.2,79.3,1.5,0.6,3.2,2020,WA,3
34.4,39.7,52.7,1.2,2.0,1.3,2020,WA,4
38.2,6.8,83.0,1.7,1.6,2.4,2020,WA,5
41.9,8.0,75.8,3.9,1.9,3.7,2020,WA,6
35.8,8.1,66.0,4.9,0.4,14.6,2020,WA,7
38.3,12.0,68.2,2.9,1.1,9.5,2020,WA,8
36.3,12.9,43.8,11.7,0.6,23.9,2020,WA,9
37.0,12.6,64.1,6.2,1.0,7.2,2020,WA,10
42.3,1.2,93.0,2.5,0.3,0.9,2020,WV,1
42.3,2.2,90.1,4.3,0.2,0.9,2020,WV,2
44.2,1.0,93.2,4.0,0.0,0.5,2020,WV,3
40.9,10.1,79.5,5.8,0.3,2.2,2020,WI,1
37.2,6.8,81.3,4.3,0.3,4.5,2020,WI,2
39.2,2.9,91.3,1.5,0.5,2.5,2020,WI,3
32.8,17.6,41.5,33.3,0.6,4.0,2020,WI,4
42.5,6.5,86.0,2.3,0.2,3.0,2020,WI,5
42.0,4.8,88.4,1.9,0.5,2.6,2020,WI,6
