MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad
47140.32,2024,NY,14,30.8,69.19
38789.64,2024,NY,15,22.2,77.81
70804.82,2024,NY,16,50.769999999999996,49.24
72059.86,2024,NY,17,48.849999999999994,51.16
59831.700000000004,2024,NY,18,36.39,63.61
53044.520000000004,2024,NY,19,34.91,65.09
62543.18,2024,NY,20,42.36,57.63999999999999
53803.48,2024,NY,21,28.479999999999997,71.53
54067.420000000006,2024,NY,22,35.9,64.1
53631.76,2024,NY,23,30.75,69.25
52826.16,2024,NY,24,27.02,72.98
55051.100000000006,2024,NY,25,41.010000000000005,58.989999999999995
50633.020000000004,2024,NY,26,35.56,64.44000000000001
43887.18,2024,NC,1,23.22,76.78
70748.64,2024,NC,2,61.02,38.98
45012.9,2024,NC,3,25.44,74.56
54691.76,2024,NC,4,47.11,52.89
44122.5,2024,NC,5,32.79,67.21
47295.08,2024,NC,6,33.61,66.39
48444.12,2024,NC,7,32.35,67.65
49887.840000000004,2024,NC,8,28.0,71.99
46832.920000000006,2024,NC,9,30.63,69.37
48655.060000000005,2024,NC,10,26.369999999999997,73.64
43997.420000000006,2024,NC,11,37.25,62.75000000000001
54773.380000000005,2024,NC,12,42.47,57.55
56879.600000000006,2024,NC,13,42.04,57.96
64442.700000000004,2024,NC,14,51.96,48.029999999999994
55327.76,2024,ND,0,33.55,66.45
60118.96000000001,2024,OH,1,48.66,51.349999999999994
49778.66,2024,OH,2,21.42,78.57999999999998
52942.76,2024,OH,3,46.05,53.96
54472.340000000004,2024,OH,4,28.880000000000003,71.12
51584.9,2024,OH,5,26.31,73.69
44306.94,2024,OH,6,21.119999999999997,78.86999999999999
56460.9,2024,OH,7,37.54,62.47
54723.560000000005,2024,OH,8,31.41,68.59
50329.86,2024,OH,9,27.92,72.08
52259.060000000005,2024,OH,10,33.05,66.94
46389.840000000004,2024,OH,11,34.91,65.09
53195.04,2024,OH,12,26.62,73.39
50876.82,2024,OH,13,35.26,64.73
52934.280000000006,2024,OH,14,28.17,71.83
54331.36,2024,OH,15,34.28,65.73
49564.54,2024,OK,1,33.5,66.51
42883.36,2024,OK,2,19.54,80.46
43474.840000000004,2024,OK,3,22.89,77.11999999999999
46895.46,2024,OK,4,27.28,72.69999999999999
52285.560000000005,2024,OK,5,39.88,60.13
64693.920000000006,2024,OR,1,49.989999999999995,50.019999999999996
44663.100000000006,2024,OR,2,24.02,75.99
57797.560000000005,2024,OR,3,42.379999999999995,57.62
48269.22,2024,OR,4,32.1,67.89999999999999
58819.4,2024,OR,5,40.49,59.510000000000005
53648.72,2024,OR,6,36.6,63.39
67541.08,2024,PA,1,44.34,55.650000000000006
48005.28,2024,PA,2,26.299999999999997,73.70000000000002
60071.26,2024,PA,3,45.33,54.66
68590.48000000001,2024,PA,4,49.09,50.910000000000004
59891.060000000005,2024,PA,5,42.51,57.49
65745.44,2024,PA,6,49.25,50.760000000000005
53590.420000000006,2024,PA,7,32.47,67.53
48576.62,2024,PA,8,27.049999999999997,72.94
49320.740000000005,2024,PA,9,23.38,76.61
54438.420000000006,2024,PA,10,36.33,63.67
52696.840000000004,2024,PA,11,30.63,69.38
55126.36,2024,PA,12,42.730000000000004,57.28
48822.54,2024,PA,13,21.9,78.1
48760.0,2024,PA,14,26.549999999999997,73.45
47343.840000000004,2024,PA,15,26.05,73.95000000000002
49430.98,2024,PA,16,29.66,70.33999999999999
60450.740000000005,2024,PA,17,46.39,53.61
57889.780000000006,2024,RI,1,38.21,61.8
59982.22,2024,RI,2,39.85,60.14999999999999
54975.840000000004,2024,SC,1,44.98,55.02
52043.880000000005,2024,SC,2,35.82,64.17
47478.46,2024,SC,3,26.46,73.54
52555.86,2024,SC,4,37.12,62.88
50135.880000000005,2024,SC,5,29.53,70.48
44771.22,2024,SC,6,31.270000000000003,68.72999999999999
42802.8,2024,SC,7,25.270000000000003,74.72
50837.600000000006,2024,SD,0,33.300000000000004,66.7
42990.420000000006,2024,TN,1,23.22,76.79
49746.86,2024,TN,2,35.05,64.95
47509.200000000004,2024,TN,3,28.98,71.02
49860.280000000006,2024,TN,4,27.03,72.98
60673.340000000004,2024,TN,5,46.8,53.19
50148.600000000006,2024,TN,6,30.479999999999997,69.51
54595.3,2024,TN,7,37.410000000000004,62.6
51317.780000000006,2024,TN,8,28.810000000000002,71.17999999999999
44649.32,2024,TN,9,27.12,72.89
44408.700000000004,2024,TX,1,22.669999999999998,77.32000000000001
64646.22,2024,TX,2,39.47,60.529999999999994
71359.2,2024,TX,3,49.49,50.519999999999996
64697.100000000006,2024,TX,4,45.629999999999995,54.36
49762.76,2024,TX,5,25.490000000000002,74.51
50148.600000000006,2024,TX,6,26.869999999999997,73.13
53303.16,2024,TX,7,48.91,51.11
53510.920000000006,2024,TX,8,33.39,66.61
48208.8,2024,TX,9,31.47,68.53
54611.200000000004,2024,TX,10,41.47,58.519999999999996
50119.98,2024,TX,11,25.45,74.55000000000001
57584.5,2024,TX,12,34.980000000000004,65.00999999999999
46284.9,2024,TX,13,26.630000000000003,73.37
54671.62,2024,TX,14,25.35,74.65
41772.48,2024,TX,15,23.09,76.9
41719.48,2024,TX,16,27.229999999999997,72.75999999999999
49559.240000000005,2024,TX,17,27.909999999999997,72.08
44766.98,2024,TX,18,29.31,70.69
45941.46,2024,TX,19,24.57,75.42
43704.86,2024,TX,20,26.1,73.89
58863.920000000006,2024,TX,21,46.32,53.68
65144.420000000006,2024,TX,22,47.629999999999995,52.37
51835.060000000005,2024,TX,23,32.09,67.91
70138.08,2024,TX,24,54.959999999999994,45.05
51704.68,2024,TX,25,30.67,69.32000000000001
68691.18000000001,2024,TX,26,47.51,52.48
44962.020000000004,2024,TX,27,22.13,77.86
40954.16,2024,TX,28,22.09,77.9
39994.86,2024,TX,29,13.64,86.36000000000001
53109.18,2024,TX,30,32.22,67.77
61367.64000000001,2024,TX,31,39.54,60.459999999999994
53313.76,2024,TX,32,40.44,59.56
43746.200000000004,2024,TX,33,23.810000000000002,76.19
34885.66,2024,TX,34,19.79,80.21
50069.100000000006,2024,TX,35,34.04,65.96
54118.3,2024,TX,36,23.509999999999998,76.5
70862.06,2024,TX,37,65.24,34.76
65093.54,2024,TX,38,50.11,49.879999999999995
56671.840000000004,2024,UT,1,38.8,61.19
52331.14,2024,UT,2,33.12,66.88
59851.840000000004,2024,UT,3,45.47,54.53
57804.98,2024,UT,4,36.9,63.09
55348.96000000001,2024,VT,0,43.67,56.32
63924.36,2024,VA,1,47.6,52.39
59208.420000000006,2024,VA,2,38.42,61.57
48682.62,2024,VA,3,30.509999999999998,69.5
53214.12,2024,VA,4,34.3,65.71000000000001
50034.12,2024,VA,5,35.17,64.84
50182.520000000004,2024,VA,6,29.160000000000004,70.84
65446.520000000004,2024,VA,7,37.6,62.39999999999999
87095.96,2024,VA,8,66.66,33.349999999999994
44831.64,2024,VA,9,23.89,76.11
86024.3,2024,VA,10,57.14,42.84
90237.8,2024,VA,11,66.24000000000001,33.76
87419.26000000001,2024,WA,1,54.230000000000004,45.76
60562.04,2024,WA,2,38.06,61.95
59243.4,2024,WA,3,29.8,70.19
48863.880000000005,2024,WA,4,24.259999999999998,75.75
51867.920000000006,2024,WA,5,30.94,69.07
60345.8,2024,WA,6,35.37,64.63
91094.28,2024,WA,7,68.43,31.57
76060.3,2024,WA,8,41.97,58.03
64684.380000000005,2024,WA,9,43.57,56.44
62650.240000000005,2024,WA,10,34.67,65.33000000000001
43844.78,2024,WV,1,22.42,77.59
48853.28,2024,WV,2,25.52,74.47999999999999
55023.54,2024,WI,1,31.369999999999997,68.64
60625.64,2024,WI,2,47.480000000000004,52.53
49900.560000000005,2024,WI,3,28.83,71.17
51005.08,2024,WI,4,35.11,64.89999999999999
63374.22,2024,WI,5,41.55,58.45
54009.12,2024,WI,6,30.009999999999998,70.0
51646.380000000005,2024,WI,7,26.71,73.28999999999999
54609.08,2024,WI,8,29.29,70.71
49948.26,2024,WY,0,30.43,69.58
